TransactionID,DATETIME,Amount,CustomerID,MerchantID,Location,TransactionType,FraudFlag
4982,2023-04-20 06:53:42,1212.53,2918,403,New York,Mobile,1
4983,2023-08-22 10:12:46,3316.89,1700,554,New York,Wire Transfer,1
4984,2023-06-27 22:38:05,4195.66,4027,493,Los Angeles,POS,0
4985,2024-11-05 14:00:09,2753.75,3073,703,New York,ATM,1
4986,2024-07-06 22:19:57,766.57,1565,344,Chicago,ATM,1
4987,2023-09-24 19:44:11,3640.85,4753,738,Chicago,Mobile,1
4988,2023-05-14 21:39:03,3001.66,1394,216,Miami,POS,1
4989,2021-12-11 22:02:06,3656.52,2956,774,Chicago,Mobile,1
4990,2024-11-16 00:27:35,3848.96,4048,978,Los Angeles,Online,1
4991,2023-02-18 11:47:34,4877.08,4452,775,Chicago,Wire Transfer,1
4992,2025-02-20 16:22:58,2868.24,1522,238,Miami,Online,1
4993,2024-04-26 08:10:46,1708.86,2562,329,Houston,ATM,1
4994,2024-10-21 05:42:24,3242.67,3909,314,Houston,Wire Transfer,1
4995,2021-10-19 12:13:14,343.14,2106,649,Los Angeles,Online,0
4996,2020-09-18 12:21:58,4487.09,3849,244,Miami,ATM,1
4997,2021-04-19 21:46:33,597.79,1549,415,Chicago,Online,0
4998,2023-03-22 05:19:51,1639.89,2468,799,Miami,Wire Transfer,0
4999,2022-07-26 18:00:34,4078.91,3134,614,New York,Online,0
5000,2024-12-12 04:55:02,2986.96,1832,888,Miami,Wire Transfer,0
5001,2023-10-08 16:41:22,1968.78,1386,464,Chicago,Online,0
5002,2024-05-06 22:09:19,2367.7,1962,639,Los Angeles,Mobile,1
5003,2020-12-13 19:15:42,4272.88,3715,816,New York,Online,1
5004,2020-06-22 00:58:35,1700.68,2421,580,Miami,Online,0
5005,2022-08-16 19:42:58,4348.38,4891,500,Houston,Mobile,1
5006,2024-09-09 21:45:47,441.58,1285,370,Chicago,ATM,1
5007,2022-12-15 07:50:13,3884.22,3745,819,Los Angeles,Wire Transfer,0
5008,2023-05-15 00:09:50,4237.89,4765,605,Chicago,POS,0
5009,2023-07-30 17:31:48,909.91,4012,554,Miami,ATM,0
5010,2024-02-19 05:17:06,2152.3,1368,360,Los Angeles,Wire Transfer,1
5011,2024-03-16 17:19:22,828.33,3702,994,Houston,Online,0
5012,2023-07-28 05:31:35,3533.31,2445,751,New York,ATM,1
5013,2025-02-04 07:13:06,2677.2,2741,225,Miami,Online,0
5014,2020-05-07 02:13:49,3176.98,3701,282,Los Angeles,ATM,0
5015,2021-10-17 04:27:20,983.24,3744,372,New York,ATM,0
5016,2023-03-03 12:11:46,1059.52,2466,884,Los Angeles,POS,0
5017,2022-11-13 22:44:16,208.45,2776,993,Miami,Mobile,1
5018,2020-05-22 11:04:03,1611.02,2543,269,Los Angeles,ATM,0
5019,2021-12-05 01:55:57,2799.16,4071,205,Houston,Online,0
5020,2023-03-25 23:08:38,4289.82,4655,995,Los Angeles,POS,0
5021,2025-01-12 11:51:23,3334.97,1914,394,Miami,ATM,1
5022,2021-08-02 05:50:37,2177.55,1287,724,Los Angeles,Mobile,1
5023,2022-10-10 15:27:35,4765.65,1094,262,New York,Online,1
5024,2024-09-05 13:59:33,3596.51,3716,212,New York,POS,1
5025,2024-09-29 00:49:16,4650.9,3088,960,Chicago,Wire Transfer,0
5026,2020-09-16 15:17:59,2638.41,1330,404,Chicago,Mobile,0
5027,2024-05-29 23:37:16,1295.26,2836,964,Houston,Wire Transfer,0
5028,2022-10-03 01:06:24,265.08,2804,239,New York,Wire Transfer,0
5029,2020-10-14 12:42:44,3630.7,2178,364,Chicago,POS,0
5030,2021-02-16 08:14:42,607.39,3551,230,Los Angeles,POS,1
5031,2024-06-03 22:26:21,1514.57,1274,728,Houston,POS,1
5032,2023-05-15 01:05:15,2662.82,4737,848,Miami,Wire Transfer,0
5033,2022-12-21 17:20:48,2822.52,2588,876,Chicago,Online,0
5034,2021-12-05 11:14:51,3003.32,3226,597,Chicago,POS,1
5035,2023-03-13 11:20:18,832.11,2956,658,New York,Mobile,1
5036,2021-03-17 19:18:53,1899.31,2775,992,Houston,POS,0
5037,2020-01-08 07:33:42,3086.35,3184,422,New York,POS,0
5038,2021-01-21 13:16:28,4849.12,1766,833,New York,POS,1
5039,2020-07-06 13:44:01,3638.43,1987,277,Houston,Wire Transfer,1
5040,2023-06-01 21:43:33,4613.1,2759,799,Los Angeles,Online,0
5041,2020-12-29 15:32:45,3811.3,2203,824,Chicago,POS,0
5042,2021-08-15 09:22:42,2958.99,4253,811,New York,Wire Transfer,0
5043,2023-11-18 03:41:05,960.92,4330,627,Chicago,Mobile,1
5044,2023-06-19 00:30:40,3333.76,3290,624,Houston,Online,0
5045,2021-10-19 11:58:50,3117.27,2119,586,Los Angeles,Wire Transfer,1
5046,2021-08-19 05:27:21,3012.74,1196,438,Miami,ATM,0
5047,2020-07-31 15:36:19,2449.44,4975,822,Los Angeles,Mobile,1
5048,2023-07-25 11:16:01,2643.75,1525,289,Houston,Mobile,1
5049,2024-09-11 09:34:30,1672.88,1631,584,Los Angeles,ATM,0
5050,2023-11-10 23:05:37,2597.04,2410,338,Miami,Wire Transfer,0
5051,2021-04-05 18:57:21,988.58,1407,846,New York,Wire Transfer,0
5052,2024-08-04 23:29:45,4026.07,2292,723,Los Angeles,Mobile,1
5053,2021-07-01 18:43:36,929.7,2194,443,Houston,Wire Transfer,0
5054,2021-05-15 19:59:01,425.75,2948,704,Los Angeles,ATM,1
5055,2023-07-25 00:05:26,2181.79,4655,621,Miami,Wire Transfer,1
5056,2022-05-11 21:51:01,3291.88,1690,381,Houston,Mobile,0
5057,2022-06-06 16:24:32,2189.15,3217,394,Los Angeles,Wire Transfer,1
5058,2024-09-30 05:54:25,1384.49,1158,833,Houston,Online,1
5059,2025-01-05 16:32:29,2791.3,4580,252,Miami,ATM,1
5060,2020-05-24 12:20:22,1735.66,3494,884,New York,ATM,0
5061,2020-02-10 22:07:33,4664.41,2689,378,Miami,POS,1
5062,2024-12-06 19:02:19,4613.3,2937,492,New York,Wire Transfer,0
5063,2020-03-04 01:21:16,2512.36,2017,574,Chicago,ATM,1
5064,2024-09-20 00:23:17,1640.09,4153,258,Miami,Wire Transfer,0
5065,2020-04-30 15:45:31,3685.92,2080,253,New York,Online,1
5066,2021-10-06 10:13:03,184.53,4590,968,Chicago,Mobile,1
5067,2022-07-05 12:22:14,2374.37,1111,444,Chicago,Mobile,0
5068,2022-01-01 05:30:45,1682.28,1047,348,Chicago,POS,0
5069,2023-08-01 07:39:44,4602.76,4663,995,Houston,POS,0
5070,2024-08-26 13:13:26,61.0,2910,567,Miami,ATM,0
5071,2021-12-28 15:07:35,2764.52,1375,215,Miami,ATM,1
5072,2024-09-05 12:15:49,3703.58,1827,375,Miami,ATM,1
5073,2020-07-11 13:22:55,2425.6,3080,739,Miami,Online,0
5074,2024-07-10 14:03:02,427.93,3551,605,Houston,POS,0
5075,2025-02-13 15:07:50,4862.33,1626,666,Miami,POS,1
5076,2021-07-28 05:20:44,2590.53,2919,328,New York,Mobile,0
5077,2021-10-04 04:35:18,3071.32,2026,422,Chicago,POS,1
5078,2024-01-21 19:40:21,1183.81,4557,443,Houston,POS,0
5079,2022-07-23 18:56:56,2418.01,4587,625,Houston,Online,1
5080,2020-11-02 02:48:00,2146.32,2891,553,Miami,ATM,0
5081,2023-03-28 02:57:57,375.4,4843,949,Chicago,Online,0
5082,2021-01-24 21:21:57,531.7,3089,943,New York,Wire Transfer,0
5083,2023-03-08 23:34:34,4187.53,3056,525,Chicago,Mobile,1
5084,2021-01-15 04:11:09,1199.86,4047,803,Los Angeles,Mobile,0
5085,2020-09-13 11:54:10,975.6,1818,202,Chicago,Mobile,1
5086,2021-08-08 14:39:59,2525.05,1656,678,New York,ATM,0
5087,2020-07-20 15:16:03,3843.97,4984,280,New York,ATM,0
5088,2025-01-29 14:28:24,310.67,4680,243,New York,ATM,0
5089,2024-10-19 11:36:07,2884.46,2811,354,Houston,Mobile,0
5090,2021-07-22 19:40:00,596.93,4213,735,Houston,Mobile,0
5091,2023-10-27 05:38:12,183.27,1789,298,Los Angeles,Mobile,0
5092,2022-09-16 06:31:41,264.67,2459,596,Chicago,Wire Transfer,1
5093,2021-12-18 02:16:40,4170.99,4098,370,Miami,Wire Transfer,1
5094,2020-11-30 17:35:10,590.74,4114,347,Los Angeles,Mobile,1
5095,2023-12-07 05:06:05,226.71,2154,322,Miami,ATM,0
5096,2022-07-31 14:57:36,2190.06,4287,311,Miami,ATM,0
5097,2025-01-23 21:03:14,4220.12,2629,329,Los Angeles,Wire Transfer,0
5098,2021-03-01 17:11:40,1312.78,2543,267,Chicago,Wire Transfer,0
5099,2023-08-14 00:02:44,2109.14,3645,928,Miami,Mobile,0
5100,2023-11-13 08:53:22,200.57,4416,807,Houston,Mobile,0
5101,2021-07-29 16:47:58,2245.94,4579,856,Houston,ATM,0
5102,2024-05-22 00:11:54,2888.49,2673,744,Los Angeles,POS,0
5103,2021-08-22 07:48:11,2854.96,2904,485,Miami,ATM,0
5104,2020-01-19 03:40:50,1662.8,2436,204,Los Angeles,ATM,0
5105,2024-07-25 06:46:32,1578.35,1935,317,Houston,Mobile,0
5106,2020-04-26 12:52:25,534.01,4317,851,Los Angeles,POS,1
5107,2023-09-29 15:29:16,1834.62,4520,429,Miami,POS,0
5108,2025-02-11 20:51:08,498.37,4059,359,Miami,Mobile,0
5109,2022-02-08 05:40:21,3833.21,1020,493,Houston,Online,0
5110,2024-07-15 05:56:30,4831.41,1998,960,New York,Mobile,0
5111,2020-12-19 13:52:24,4850.4,2431,984,New York,Wire Transfer,1
5112,2020-08-18 12:19:02,4325.49,1456,385,Chicago,POS,0
5113,2022-08-20 14:53:05,3004.36,2467,751,Houston,Mobile,0
5114,2024-09-07 13:59:03,3504.63,3027,423,Chicago,ATM,1
5115,2021-01-02 15:43:01,1426.74,4061,351,Houston,ATM,0
5116,2024-12-16 18:37:17,3154.22,4993,339,Miami,ATM,1
5117,2025-01-02 14:51:07,2278.79,1264,566,Houston,Mobile,1
5118,2021-04-26 12:46:01,2410.6,4731,327,Los Angeles,Online,0
5119,2021-10-26 01:09:10,3789.13,3231,550,Chicago,Wire Transfer,0
5120,2025-02-20 07:46:07,1410.31,3274,346,Houston,ATM,1
5121,2022-12-22 01:08:47,1590.88,4875,484,Chicago,Mobile,1
5122,2021-03-05 12:49:26,4623.28,4619,668,Houston,Online,1
5123,2021-02-27 01:34:21,282.07,4317,417,New York,POS,0
5124,2024-05-18 22:39:42,2428.69,3046,635,Chicago,POS,0
5125,2021-01-08 03:49:04,4564.09,4144,931,Miami,Wire Transfer,1
5126,2024-03-27 14:17:51,3052.2,4221,344,Miami,Mobile,0
5127,2020-02-19 01:40:47,2732.49,4584,476,Houston,Mobile,0
5128,2023-07-18 00:45:06,1249.47,4140,953,Miami,ATM,1
5129,2023-05-31 22:37:37,1717.03,1968,259,Miami,Online,0
5130,2022-08-05 13:27:21,4260.39,1804,809,Chicago,Wire Transfer,1
5131,2021-07-03 21:20:13,2796.53,2253,574,Houston,Online,1
5132,2023-11-17 00:44:32,2574.2,1722,603,Chicago,Wire Transfer,0
5133,2022-07-11 07:38:19,498.8,2095,892,Houston,Mobile,1
5134,2023-06-26 05:16:45,81.12,2001,313,Miami,Mobile,1
5135,2021-05-07 21:30:27,4818.46,3922,694,Houston,Wire Transfer,0
5136,2024-12-02 06:10:02,1885.55,4679,814,Houston,Online,0
5137,2023-01-05 19:50:48,3016.46,4468,535,Los Angeles,POS,0
5138,2022-08-28 23:21:37,399.5,1083,768,Houston,POS,1
5139,2025-01-23 12:57:35,3415.89,1739,484,Los Angeles,ATM,0
5140,2021-01-28 05:53:50,4662.9,4370,328,Chicago,ATM,0
5141,2023-10-12 13:28:28,2878.75,4819,514,Los Angeles,Online,0
5142,2023-11-28 15:45:22,631.45,4364,797,Chicago,Mobile,0
5143,2021-11-10 15:13:23,2909.03,2757,911,Houston,Online,0
5144,2023-01-27 07:10:34,3831.97,2993,270,Chicago,Wire Transfer,0
5145,2024-08-16 12:37:07,2032.68,1222,544,Miami,POS,0
5146,2021-05-02 17:55:34,4399.31,3840,297,Houston,ATM,0
5147,2023-08-05 18:12:16,3243.77,3780,499,Los Angeles,Online,1
5148,2021-05-20 03:19:39,4496.35,4287,375,New York,Online,1
5149,2022-07-14 22:51:05,3117.9,4302,944,Houston,Wire Transfer,0
5150,2024-08-04 21:44:31,657.31,3452,274,Miami,Mobile,1
5151,2024-07-07 03:04:46,1549.15,2192,342,Chicago,Mobile,0
5152,2023-06-17 12:18:28,1009.77,1328,222,Los Angeles,POS,0
5153,2022-11-30 02:00:43,4544.22,1425,380,Los Angeles,ATM,0
5154,2021-04-19 21:30:39,3802.24,2577,244,Miami,Mobile,0
5155,2020-01-25 05:29:18,3382.32,1769,668,Miami,Mobile,0
5156,2020-04-06 03:02:29,1505.53,2219,291,Houston,Mobile,0
5157,2023-01-02 09:12:13,921.04,4975,468,New York,Online,0
5158,2023-06-10 21:56:11,3782.5,1607,233,New York,Mobile,0
5159,2023-01-09 15:53:50,2371.32,2852,877,Chicago,Wire Transfer,0
5160,2021-06-11 20:35:31,1129.72,3573,781,Los Angeles,POS,1
5161,2024-11-15 00:35:15,3083.49,3672,563,Houston,Mobile,0
5162,2022-04-03 16:35:24,202.63,3124,907,Los Angeles,ATM,1
5163,2022-07-22 07:28:37,1631.53,3046,332,Houston,Online,0
5164,2024-10-27 22:54:37,2343.32,2300,958,Miami,Wire Transfer,0
5165,2023-08-05 16:11:38,740.64,1919,581,Chicago,POS,1
5166,2024-07-27 18:14:53,4923.29,3993,879,Miami,Online,1
5167,2024-06-29 09:46:33,1046.28,1465,476,Los Angeles,Wire Transfer,0
5168,2024-07-12 05:22:58,652.64,2964,355,Chicago,Online,0
5169,2022-05-01 08:26:55,1018.47,2471,586,Houston,POS,0
5170,2021-02-19 21:04:38,3845.54,4391,734,Houston,POS,1
5171,2022-01-29 13:29:20,2128.1,2945,399,Chicago,Mobile,0
5172,2021-05-13 04:26:41,2827.51,2183,474,Miami,ATM,1
5173,2020-08-06 06:02:50,106.02,3539,700,Chicago,Mobile,1
5174,2024-05-18 14:03:25,173.12,3360,658,Miami,Online,0
5175,2022-06-24 02:19:30,2229.68,2654,249,Chicago,Mobile,1
5176,2021-03-22 17:23:51,4083.46,3039,897,Miami,POS,1
5177,2021-01-08 18:48:26,4426.31,2184,731,New York,POS,0
5178,2024-07-08 14:11:02,434.45,3355,827,Chicago,POS,0
5179,2023-12-24 12:41:46,2692.28,4934,291,Miami,Mobile,1
5180,2023-10-12 09:11:27,4566.24,4217,655,Los Angeles,Wire Transfer,0
5181,2023-04-11 15:35:00,1940.48,2698,538,Los Angeles,Mobile,1
5182,2020-06-22 14:06:42,4148.0,4467,252,Chicago,Mobile,0
5183,2021-12-27 00:09:08,669.34,3738,695,Chicago,Mobile,0
5184,2022-09-19 21:22:19,4677.04,3136,834,Houston,Mobile,1
5185,2023-04-29 21:53:23,3757.37,3782,976,Miami,POS,0
5186,2022-03-17 04:36:29,4706.73,1777,203,Chicago,ATM,0
5187,2024-03-18 22:42:03,3383.41,3798,880,Los Angeles,Mobile,1
5188,2024-10-06 14:49:49,1817.66,4379,480,Los Angeles,Mobile,1
5189,2020-12-17 19:23:02,4690.97,4617,489,Los Angeles,ATM,0
5190,2020-01-07 23:39:22,1378.56,3418,272,Miami,Mobile,1
5191,2022-09-06 19:53:40,1661.53,3498,336,New York,ATM,0
5192,2024-08-16 15:47:38,3504.34,1166,967,Chicago,POS,1
5193,2022-02-17 01:18:13,3826.82,3439,852,New York,Wire Transfer,0
5194,2024-12-27 22:00:55,4647.09,4708,592,Miami,Mobile,0
5195,2024-04-13 21:56:38,1024.81,1735,407,Chicago,Wire Transfer,1
5196,2023-11-30 02:53:28,3990.19,3538,459,Houston,Mobile,1
5197,2023-11-07 07:27:56,3692.99,1924,462,Chicago,Online,1
5198,2023-12-22 16:41:20,319.91,2173,982,Chicago,Online,0
5199,2023-03-28 02:53:55,1936.73,2491,704,Chicago,POS,1
5200,2023-04-19 19:42:40,1414.54,2989,749,Chicago,Wire Transfer,0
5201,2022-12-11 02:17:56,1523.15,4772,402,Chicago,Wire Transfer,0
5202,2022-06-11 06:54:27,4914.75,2066,935,Miami,ATM,1
5203,2024-05-14 13:25:57,3214.24,1944,546,Chicago,ATM,0
5204,2021-05-29 16:13:03,3588.66,1028,251,Miami,Mobile,0
5205,2021-04-23 05:39:52,4883.11,2897,792,Chicago,ATM,1
5206,2021-10-29 09:11:05,1886.63,2655,555,Chicago,ATM,1
5207,2022-10-04 13:36:18,4009.4,2872,922,Miami,Wire Transfer,1
5208,2022-09-25 19:37:37,2173.22,2054,718,Chicago,Online,0
5209,2024-11-30 06:41:08,4347.8,3740,562,Los Angeles,Wire Transfer,0
5210,2023-07-09 00:02:21,904.11,2697,244,Chicago,ATM,0
5211,2023-11-15 08:21:00,4738.48,3175,577,Houston,Mobile,0
5212,2023-08-29 23:02:05,1094.64,3814,988,Miami,Online,0
5213,2024-07-04 08:21:16,1631.78,4365,611,Chicago,ATM,0
5214,2024-04-30 12:18:57,3781.2,3488,970,Chicago,ATM,0
5215,2022-10-06 10:06:43,1969.38,3916,341,Miami,Mobile,0
5216,2024-06-08 16:54:29,3041.45,2411,457,New York,Mobile,1
5217,2023-08-13 14:23:21,2223.42,2789,996,Los Angeles,ATM,0
5218,2020-07-24 12:50:45,3712.11,2665,236,Los Angeles,ATM,1
5219,2022-12-01 21:05:42,1142.43,1523,244,Chicago,Wire Transfer,0
5220,2022-08-14 18:57:57,293.23,2570,831,Miami,POS,0
5221,2024-04-13 01:11:07,1500.35,2733,245,Houston,Mobile,0
5222,2020-02-22 01:10:13,2372.07,1759,851,Chicago,Mobile,0
5223,2020-08-16 08:01:31,840.93,3157,764,Los Angeles,Wire Transfer,0
5224,2022-10-16 10:44:19,1774.63,2351,500,Chicago,Online,1
5225,2022-03-27 06:38:19,2000.52,4476,487,Miami,Online,0
5226,2021-06-22 03:21:29,287.9,2268,985,Houston,Online,1
5227,2024-06-30 15:15:14,2916.95,2785,468,New York,Mobile,1
5228,2024-06-18 04:32:15,4421.83,4949,990,Houston,POS,0
5229,2020-02-13 06:52:03,759.56,2852,261,Chicago,POS,0
5230,2022-07-06 12:55:09,2989.44,3210,765,Los Angeles,Wire Transfer,1
5231,2023-08-26 14:35:58,3324.03,3607,780,Miami,Online,1
5232,2025-02-18 21:40:46,2097.25,1398,441,Chicago,Online,1
5233,2023-03-29 19:52:41,3505.79,3630,981,New York,ATM,1
5234,2023-12-01 21:56:52,2054.25,3446,963,Miami,Wire Transfer,0
5235,2021-06-25 00:34:58,2523.68,4564,553,Miami,Wire Transfer,0
5236,2021-08-08 16:12:49,37.76,2669,995,Miami,Mobile,1
5237,2022-11-21 17:16:15,3458.91,1238,270,Chicago,Mobile,0
5238,2025-01-24 20:46:04,3307.05,4536,612,New York,Wire Transfer,0
5239,2021-01-13 00:34:20,192.97,2603,811,Chicago,POS,1
5240,2024-12-16 10:30:36,1841.88,4861,260,Miami,Wire Transfer,0
5241,2021-10-08 15:42:34,4895.18,4103,814,Miami,POS,0
5242,2022-01-20 12:25:51,2104.26,2146,651,Los Angeles,Mobile,1
5243,2024-04-10 11:15:07,2510.23,2557,592,Houston,Wire Transfer,0
5244,2020-09-09 17:08:40,4549.74,4738,830,Chicago,POS,1
5245,2022-01-07 13:15:47,3586.59,3157,728,New York,ATM,1
5246,2022-12-05 20:22:01,2910.77,2294,504,Miami,ATM,0
5247,2021-10-29 12:25:52,3989.23,4451,390,Chicago,Wire Transfer,0
5248,2021-09-11 09:21:47,4321.97,1299,923,Houston,Online,1
5249,2021-09-23 00:08:44,2284.98,4698,277,Chicago,Wire Transfer,0
5250,2021-07-14 04:50:10,2376.07,4803,757,Houston,Mobile,0
5251,2022-01-08 09:03:10,1930.87,4049,804,Chicago,Mobile,1
5252,2020-02-05 04:09:59,4833.56,2765,724,Los Angeles,ATM,1
5253,2024-10-19 21:22:02,3486.13,1763,939,Chicago,POS,0
5254,2025-02-06 04:09:53,417.03,1248,500,Los Angeles,ATM,0
5255,2023-03-18 22:11:55,4314.94,3568,216,Houston,POS,1
5256,2024-04-10 04:57:59,2403.32,1033,773,Miami,Wire Transfer,1
5257,2021-10-25 05:07:20,344.7,1227,633,Miami,Online,0
5258,2024-05-07 18:01:39,2749.04,1584,242,Chicago,Mobile,1
5259,2020-04-15 06:55:24,2086.4,4470,267,New York,Wire Transfer,0
5260,2024-02-16 00:19:52,4388.87,4005,579,Chicago,ATM,0
5261,2023-03-26 01:50:13,1020.77,3860,411,Los Angeles,Wire Transfer,0
5262,2022-05-05 11:03:39,4132.5,1723,402,Los Angeles,Online,0
5263,2024-08-11 19:31:27,2788.89,3631,925,Houston,POS,1
5264,2023-01-17 23:44:40,274.0,1569,308,Chicago,Online,0
5265,2021-12-31 14:41:00,4859.25,1219,483,Houston,ATM,1
5266,2023-07-16 15:07:36,2563.56,2394,805,New York,Online,0
5267,2022-03-10 23:59:40,1455.09,3834,424,Miami,Mobile,0
5268,2023-06-08 20:14:21,2347.56,4832,936,Miami,Online,0
5269,2020-11-22 18:14:10,4289.43,3575,950,Chicago,Wire Transfer,0
5270,2020-08-19 09:10:42,1525.21,3122,317,Houston,POS,0
5271,2021-05-25 08:46:39,964.19,2641,802,Houston,Mobile,0
5272,2020-04-28 15:38:58,646.23,1135,539,New York,Mobile,1
5273,2021-11-22 12:24:27,1490.0,3121,480,Houston,Mobile,1
5274,2020-10-13 02:07:36,3900.46,1253,690,Los Angeles,ATM,1
5275,2024-04-16 20:27:55,2358.66,4089,218,Los Angeles,ATM,1
5276,2023-05-02 04:18:59,1138.18,2954,374,Los Angeles,Wire Transfer,1
5277,2021-09-11 18:29:51,831.76,4069,668,Chicago,POS,0
5278,2023-08-25 09:11:06,1664.31,4114,817,Los Angeles,Online,1
5279,2023-02-04 11:48:48,4699.68,1049,959,Los Angeles,Wire Transfer,0
5280,2021-01-24 07:08:54,1715.79,1514,341,Miami,ATM,1
5281,2024-11-20 05:12:34,4940.63,3791,662,Chicago,Wire Transfer,1
5282,2024-07-08 13:43:13,2426.67,3778,497,Los Angeles,POS,0
5283,2024-11-19 01:39:10,896.64,3618,669,New York,Wire Transfer,1
5284,2022-10-10 20:48:39,4455.81,4867,904,Los Angeles,Mobile,0
5285,2024-02-10 00:36:08,2302.32,2837,572,Chicago,Online,0
5286,2024-02-26 00:58:50,3548.65,1575,667,Houston,ATM,0
5287,2021-07-17 08:10:58,4918.57,4653,637,Miami,ATM,0
5288,2023-12-23 04:45:01,251.83,4374,919,Miami,POS,1
5289,2020-11-06 12:13:35,484.38,2165,642,Chicago,POS,0
5290,2022-09-02 01:50:51,3602.56,1902,655,Los Angeles,POS,1
5291,2025-02-13 11:38:16,1409.84,3249,447,New York,ATM,1
5292,2021-07-28 08:28:14,922.32,3254,341,Los Angeles,Mobile,0
5293,2021-02-08 20:05:07,197.77,1414,601,Los Angeles,Online,0
5294,2022-07-04 04:59:19,110.21,3268,421,New York,POS,0
5295,2025-02-09 21:47:45,3872.65,4433,936,Miami,ATM,1
5296,2020-10-07 02:43:31,673.03,3805,383,Los Angeles,Mobile,1
5297,2020-08-29 12:48:52,2339.14,2104,563,Houston,POS,0
5298,2024-07-19 13:49:19,3029.88,1762,387,Houston,POS,0
5299,2024-10-24 20:15:19,2142.33,1562,312,Chicago,Online,0
5300,2024-07-02 01:17:00,136.51,4356,380,Chicago,Online,0
5301,2023-04-15 00:38:08,3917.72,3416,398,New York,Wire Transfer,1
5302,2021-08-12 07:41:58,53.56,2515,269,New York,POS,1
5303,2022-12-24 23:39:13,3809.69,2934,797,Chicago,Wire Transfer,0
5304,2020-06-17 14:34:57,4466.63,3943,684,Los Angeles,ATM,1
5305,2020-10-14 12:33:04,2164.77,2369,598,Miami,Online,0
5306,2023-03-22 05:43:04,2678.18,1203,750,Houston,Mobile,0
5307,2024-03-27 00:12:13,2385.44,4096,842,New York,POS,1
5308,2022-04-07 00:34:22,1946.65,4004,209,Chicago,POS,0
5309,2020-10-23 05:04:34,4437.24,2576,202,Houston,Wire Transfer,0
5310,2024-07-01 11:19:56,4469.77,1068,677,New York,Online,0
5311,2023-05-12 07:17:30,1679.75,1515,861,New York,Wire Transfer,0
5312,2024-02-11 09:11:05,3075.73,4563,266,Los Angeles,POS,0
5313,2020-10-25 12:07:44,4634.61,3287,904,New York,Online,1
5314,2024-10-07 01:32:25,4810.33,1360,296,Miami,POS,0
5315,2020-02-24 20:58:22,2545.29,2464,730,New York,Online,0
5316,2022-10-21 18:04:06,2264.67,2054,517,Miami,POS,0
5317,2022-09-23 00:08:22,1394.19,2922,297,Los Angeles,Mobile,0
5318,2023-09-15 06:26:27,4794.4,2652,256,Miami,Wire Transfer,0
5319,2024-08-17 02:00:46,714.93,1706,306,Houston,Online,1
5320,2025-02-03 16:00:27,2899.57,2625,287,New York,Wire Transfer,1
5321,2021-07-05 05:58:15,1413.47,3737,852,Chicago,Online,0
5322,2020-08-03 00:45:13,1395.76,1656,855,Chicago,Online,1
5323,2024-02-19 01:27:40,2025.44,4785,570,Miami,Online,0
5324,2021-03-13 03:55:01,4993.97,2345,574,Los Angeles,POS,0
5325,2021-10-28 04:25:21,275.78,1343,251,Miami,ATM,1
5326,2023-10-21 07:10:04,2893.13,4786,923,Miami,POS,1
5327,2021-12-24 18:24:26,413.78,1535,240,Miami,ATM,0
5328,2021-10-14 10:49:55,773.45,1354,290,Houston,POS,0
5329,2024-12-14 14:10:32,2198.38,4542,238,Houston,ATM,0
5330,2020-07-16 10:55:41,2552.79,1927,212,Miami,Online,0
5331,2024-10-29 13:37:22,1294.7,1982,807,Los Angeles,Online,0
5332,2020-12-01 19:17:14,1582.97,3017,820,New York,ATM,1
5333,2021-03-19 21:26:51,435.75,3152,303,Chicago,ATM,0
5334,2025-01-19 01:10:23,1516.8,4858,942,Houston,Wire Transfer,0
5335,2024-08-11 18:37:39,4832.83,2345,242,New York,Online,0
5336,2024-03-05 22:19:55,4723.59,2595,408,Houston,POS,1
5337,2021-01-28 21:53:24,1675.06,2906,799,Houston,Wire Transfer,0
5338,2021-01-08 07:13:24,2854.7,4009,804,Houston,ATM,0
5339,2023-07-31 09:13:11,4548.07,1526,885,Miami,POS,0
5340,2024-04-25 17:22:19,31.91,3551,675,Miami,Mobile,1
5341,2023-03-05 03:06:29,4053.61,4156,837,Houston,Mobile,0
5342,2022-05-16 07:28:57,4741.9,1930,308,Houston,Mobile,0
5343,2020-12-08 17:53:38,457.54,3756,758,Chicago,POS,0
5344,2020-04-29 14:34:08,808.08,3282,413,New York,ATM,0
5345,2020-02-29 10:26:45,4803.77,2946,803,New York,POS,0
5346,2023-08-12 01:47:48,2688.16,4927,892,Los Angeles,Wire Transfer,0
5347,2021-08-30 06:16:12,71.97,2286,608,Los Angeles,Wire Transfer,0
5348,2023-09-27 23:36:05,1288.9,4077,752,Los Angeles,Mobile,1
5349,2021-09-22 00:11:57,2250.27,3541,970,Miami,ATM,0
5350,2025-02-02 00:31:08,3464.85,2916,832,Miami,Wire Transfer,1
5351,2025-01-21 01:15:05,3666.07,4360,276,Chicago,Online,0
5352,2022-03-30 06:00:38,4977.11,2593,294,Miami,Online,1
5353,2020-01-19 21:59:10,1438.27,4728,468,Los Angeles,Mobile,1
5354,2021-03-29 15:16:07,2691.56,3925,560,Houston,Mobile,1
5355,2020-07-03 01:35:30,2667.08,4625,729,Los Angeles,Mobile,1
5356,2021-06-22 08:42:47,2028.82,2373,882,Chicago,Wire Transfer,0
5357,2024-07-20 18:01:56,846.64,2223,361,Houston,ATM,1
